raw_row_index,condition,image_variant,text_variant,condition_query_index,group_index,group_query_index,query_id,source_id,text_row_index,colorless_caption_id,structure_id,template_id,is_canonical,regime,pattern_id,motif,orientation,composition,symmetry,relevant_count,first_relevant_rank,top1_image_id,top1_score,best_relevant_score,best_nonrelevant_score,best_relevant_margin,structural_hit_at_1,structural_hit_at_5,structural_fractional_recall_at_5,structural_mrr,structural_ndcg_at_10
148,original_image_full_caption,original,full_caption,148,28,4,CAP-V2_030-TPL_04,positivos,148,SCAP-7193EBD1DE12399C-TPL_04,STR-7193EBD1DE12399C,TPL_04,false,base_pattern,mixed_asymmetric,motivos geométricos combinados,mixta,mixta,asimétrica,7,2,V2_015,0.355047523975,0.325155436993,0.355047523975,-0.029892086983,0.000000000000,1.000000000000,0.142857142857,0.500000000000,0.265053101293
149,original_image_full_caption,original,full_caption,149,29,4,CAP-V2_030-TPL_05,positivos,149,SCAP-7193EBD1DE12399C-TPL_05,STR-7193EBD1DE12399C,TPL_05,false,base_pattern,mixed_asymmetric,motivos geométricos combinados,mixta,mixta,asimétrica,7,2,V2_015,0.369727909565,0.351510018110,0.369727909565,-0.018217891455,0.000000000000,1.000000000000,0.142857142857,0.500000000000,0.173427656988
150,original_image_full_caption,original,full_caption,150,0,5,CAP-V2_031-TPL_01,positivos,150,SCAP-A3FE31524DCA0243-TPL_01,STR-A3FE31524DCA0243,TPL_01,true,base_pattern,bands_horizontal,bandas geométricas,horizontal,bandas,repetitiva,7,1,V2_031,0.352500736713,0.352500736713,0.347440242767,0.005060493946,1.000000000000,1.000000000000,0.142857142857,1.000000000000,0.357622354220
151,original_image_full_caption,original,full_caption,151,1,5,CAP-V2_031-TPL_02,positivos,151,SCAP-A3FE31524DCA0243-TPL_02,STR-A3FE31524DCA0243,TPL_02,false,base_pattern,bands_horizontal,bandas geométricas,horizontal,bandas,repetitiva,7,3,V2_041,0.366688668728,0.313924223185,0.366688668728,-0.052764445543,0.000000000000,1.000000000000,0.142857142857,0.333333333333,0.137438166457
152,original_image_full_caption,original,full_caption,152,2,5,CAP-V2_031-TPL_03,positivos,152,SCAP-A3FE31524DCA0243-TPL_03,STR-A3FE31524DCA0243,TPL_03,false,base_pattern,bands_horizontal,bandas geométricas,horizontal,bandas,repetitiva,7,3,V2_041,0.369120180607,0.322127074003,0.369120180607,-0.046993106604,0.000000000000,1.000000000000,0.142857142857,0.333333333333,0.137438166457
153,original_image_full_caption,original,full_caption,153,3,5,CAP-V2_031-TPL_04,positivos,153,SCAP-A3FE31524DCA0243-TPL_04,STR-A3FE31524DCA0243,TPL_04,false,base_pattern,bands_horizontal,bandas geométricas,horizontal,bandas,repetitiva,7,2,V2_041,0.324682414532,0.315522611141,0.324682414532,-0.009159803391,0.000000000000,1.000000000000,0.142857142857,0.500000000000,0.256173678294
154,original_image_full_caption,original,full_caption,154,4,5,CAP-V2_031-TPL_05,positivos,154,SCAP-A3FE31524DCA0243-TPL_05,STR-A3FE31524DCA0243,TPL_05,false,base_pattern,bands_horizontal,bandas geométricas,horizontal,bandas,repetitiva,7,2,V2_041,0.347248554230,0.346539080143,0.347248554230,-0.000709474087,0.000000000000,1.000000000000,0.142857142857,0.500000000000,0.252884736421
155,original_image_full_caption,original,full_caption,155,0,6,CAP-V2_032-TPL_01,positivos,155,SCAP-A3FE31524DCA0243-TPL_01,STR-A3FE31524DCA0243,TPL_01,true,base_pattern,bands_horizontal,bandas geométricas,horizontal,bandas,repetitiva,7,3,V2_036,0.349349915981,0.333097934723,0.349349915981,-0.016251981258,0.000000000000,1.000000000000,0.142857142857,0.333333333333,0.137438166457
156,original_image_full_caption,original,full_caption,156,1,6,CAP-V2_032-TPL_02,positivos,156,SCAP-A3FE31524DCA0243-TPL_02,STR-A3FE31524DCA0243,TPL_02,false,base_pattern,bands_horizontal,bandas geométricas,horizontal,bandas,repetitiva,7,3,V2_042,0.341613620520,0.312468916178,0.341613620520,-0.029144704342,0.000000000000,1.000000000000,0.142857142857,0.333333333333,0.137438166457
157,original_image_full_caption,original,full_caption,157,2,6,CAP-V2_032-TPL_03,positivos,157,SCAP-A3FE31524DCA0243-TPL_03,STR-A3FE31524DCA0243,TPL_03,false,base_pattern,bands_horizontal,bandas geométricas,horizontal,bandas,repetitiva,7,5,V2_042,0.341000437737,0.309667587280,0.341000437737,-0.031332850456,0.000000000000,1.000000000000,0.142857142857,0.200000000000,0.106336681030
158,original_image_full_caption,original,full_caption,158,3,6,CAP-V2_032-TPL_04,positivos,158,SCAP-A3FE31524DCA0243-TPL_04,STR-A3FE31524DCA0243,TPL_04,false,base_pattern,bands_horizontal,bandas geométricas,horizontal,bandas,repetitiva,7,3,V2_036,0.326043158770,0.303941786289,0.326043158770,-0.022101372480,0.000000000000,1.000000000000,0.142857142857,0.333333333333,0.137438166457
159,original_image_full_caption,original,full_caption,159,4,6,CAP-V2_032-TPL_05,positivos,159,SCAP-A3FE31524DCA0243-TPL_05,STR-A3FE31524DCA0243,TPL_05,false,base_pattern,bands_horizontal,bandas geométricas,horizontal,bandas,repetitiva,7,1,V2_032,0.336154401302,0.336154401302,0.332242101431,0.003912299871,1.000000000000,1.000000000000,0.142857142857,1.000000000000,0.274876332914
160,original_image_full_caption,original,full_caption,160,5,5,CAP-V2_033-TPL_01,positivos,160,SCAP-390DD4719A974C7E-TPL_01,STR-390DD4719A974C7E,TPL_01,true,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,7,3,V2_031,0.353331178427,0.347010642290,0.353331178427,-0.006320536137,0.000000000000,1.000000000000,0.142857142857,0.333333333333,0.220184187762
161,original_image_full_caption,original,full_caption,161,6,5,CAP-V2_033-TPL_02,positivos,161,SCAP-390DD4719A974C7E-TPL_02,STR-390DD4719A974C7E,TPL_02,false,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,7,4,V2_041,0.372222423553,0.309820771217,0.372222423553,-0.062401652336,0.000000000000,1.000000000000,0.142857142857,0.250000000000,0.118382792955
162,original_image_full_caption,original,full_caption,162,7,5,CAP-V2_033-TPL_03,positivos,162,SCAP-390DD4719A974C7E-TPL_03,STR-390DD4719A974C7E,TPL_03,false,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,7,4,V2_041,0.377515643835,0.321350991726,0.377515643835,-0.056164652109,0.000000000000,1.000000000000,0.142857142857,0.250000000000,0.118382792955
163,original_image_full_caption,original,full_caption,163,8,5,CAP-V2_033-TPL_04,positivos,163,SCAP-390DD4719A974C7E-TPL_04,STR-390DD4719A974C7E,TPL_04,false,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,7,4,V2_041,0.329327136278,0.296317398548,0.329327136278,-0.033009737730,0.000000000000,1.000000000000,0.142857142857,0.250000000000,0.118382792955
164,original_image_full_caption,original,full_caption,164,9,5,CAP-V2_033-TPL_05,positivos,164,SCAP-390DD4719A974C7E-TPL_05,STR-390DD4719A974C7E,TPL_05,false,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,7,4,V2_041,0.351130217314,0.335258036852,0.351130217314,-0.015872180462,0.000000000000,1.000000000000,0.142857142857,0.250000000000,0.201128814261
165,original_image_full_caption,original,full_caption,165,5,6,CAP-V2_034-TPL_01,positivos,165,SCAP-390DD4719A974C7E-TPL_01,STR-390DD4719A974C7E,TPL_01,true,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,7,2,V2_036,0.353521168232,0.350516974926,0.353521168232,-0.003004193306,0.000000000000,1.000000000000,0.142857142857,0.500000000000,0.252884736421
166,original_image_full_caption,original,full_caption,166,6,6,CAP-V2_034-TPL_02,positivos,166,SCAP-390DD4719A974C7E-TPL_02,STR-390DD4719A974C7E,TPL_02,false,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,7,3,V2_036,0.350864529610,0.317524164915,0.350864529610,-0.033340364695,0.000000000000,1.000000000000,0.142857142857,0.333333333333,0.137438166457
167,original_image_full_caption,original,full_caption,167,7,6,CAP-V2_034-TPL_03,positivos,167,SCAP-390DD4719A974C7E-TPL_03,STR-390DD4719A974C7E,TPL_03,false,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,7,3,V2_036,0.356986343861,0.330307781696,0.356986343861,-0.026678562164,0.000000000000,1.000000000000,0.142857142857,0.333333333333,0.137438166457
168,original_image_full_caption,original,full_caption,168,8,6,CAP-V2_034-TPL_04,positivos,168,SCAP-390DD4719A974C7E-TPL_04,STR-390DD4719A974C7E,TPL_04,false,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,7,3,V2_036,0.334160268307,0.307822346687,0.334160268307,-0.026337921619,0.000000000000,1.000000000000,0.142857142857,0.333333333333,0.137438166457
169,original_image_full_caption,original,full_caption,169,9,6,CAP-V2_034-TPL_05,positivos,169,SCAP-390DD4719A974C7E-TPL_05,STR-390DD4719A974C7E,TPL_05,false,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,7,1,V2_034,0.347847789526,0.347847789526,0.345650196075,0.002197593451,1.000000000000,1.000000000000,0.142857142857,1.000000000000,0.354333412347
170,original_image_full_caption,original,full_caption,170,10,5,CAP-V2_035-TPL_01,positivos,170,SCAP-83B17E3514D80A83-TPL_01,STR-83B17E3514D80A83,TPL_01,true,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,7,1,V2_035,0.351087689400,0.351087689400,0.332461386919,0.018626302481,1.000000000000,1.000000000000,0.142857142857,1.000000000000,0.357622354220
171,original_image_full_caption,original,full_caption,171,11,5,CAP-V2_035-TPL_02,positivos,171,SCAP-83B17E3514D80A83-TPL_02,STR-83B17E3514D80A83,TPL_02,false,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,7,2,V2_041,0.353783249855,0.338697671890,0.353783249855,-0.015085577965,0.000000000000,1.000000000000,0.142857142857,0.500000000000,0.260141485482
172,original_image_full_caption,original,full_caption,172,12,5,CAP-V2_035-TPL_03,positivos,172,SCAP-83B17E3514D80A83-TPL_03,STR-83B17E3514D80A83,TPL_03,false,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,7,2,V2_041,0.376228004694,0.367917120457,0.376228004694,-0.008310884237,0.000000000000,1.000000000000,0.142857142857,0.500000000000,0.260141485482
173,original_image_full_caption,original,full_caption,173,13,5,CAP-V2_035-TPL_04,positivos,173,SCAP-83B17E3514D80A83-TPL_04,STR-83B17E3514D80A83,TPL_04,false,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,7,1,V2_035,0.338802844286,0.338802844286,0.307213187218,0.031589657068,1.000000000000,1.000000000000,0.285714285714,1.000000000000,0.499028327866
174,original_image_full_caption,original,full_caption,174,14,5,CAP-V2_035-TPL_05,positivos,174,SCAP-83B17E3514D80A83-TPL_05,STR-83B17E3514D80A83,TPL_05,false,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,7,1,V2_035,0.352111101151,0.352111101151,0.346224963665,0.005886137486,1.000000000000,1.000000000000,0.142857142857,1.000000000000,0.361590161408
175,original_image_full_caption,original,full_caption,175,10,6,CAP-V2_036-TPL_01,positivos,175,SCAP-83B17E3514D80A83-TPL_01,STR-83B17E3514D80A83,TPL_01,true,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,7,1,V2_036,0.351180762053,0.351180762053,0.323931068182,0.027249693871,1.000000000000,1.000000000000,0.142857142857,1.000000000000,0.357622354220
176,original_image_full_caption,original,full_caption,176,11,6,CAP-V2_036-TPL_02,positivos,176,SCAP-83B17E3514D80A83-TPL_02,STR-83B17E3514D80A83,TPL_02,false,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,7,1,V2_036,0.351599216461,0.351599216461,0.333379358053,0.018219858408,1.000000000000,1.000000000000,0.142857142857,1.000000000000,0.274876332914
177,original_image_full_caption,original,full_caption,177,12,6,CAP-V2_036-TPL_03,positivos,177,SCAP-83B17E3514D80A83-TPL_03,STR-83B17E3514D80A83,TPL_03,false,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,7,1,V2_036,0.362075030804,0.362075030804,0.346778392792,0.015296638012,1.000000000000,1.000000000000,0.142857142857,1.000000000000,0.274876332914
178,original_image_full_caption,original,full_caption,178,13,6,CAP-V2_036-TPL_04,positivos,178,SCAP-83B17E3514D80A83-TPL_04,STR-83B17E3514D80A83,TPL_04,false,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,7,1,V2_036,0.335924863815,0.335924863815,0.300565481186,0.035359382629,1.000000000000,1.000000000000,0.142857142857,1.000000000000,0.354333412347
179,original_image_full_caption,original,full_caption,179,14,6,CAP-V2_036-TPL_05,positivos,179,SCAP-83B17E3514D80A83-TPL_05,STR-83B17E3514D80A83,TPL_05,false,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,7,1,V2_036,0.355198025703,0.355198025703,0.345205128193,0.009992897511,1.000000000000,1.000000000000,0.142857142857,1.000000000000,0.274876332914
180,original_image_full_caption,original,full_caption,180,15,5,CAP-V2_037-TPL_01,positivos,180,SCAP-32D96D397FD7BD30-TPL_01,STR-32D96D397FD7BD30,TPL_01,true,base_pattern,grecas_modular,grecas escalonadas,horizontal,modular,repetitiva,7,5,V2_041,0.339449077845,0.320379942656,0.339449077845,-0.019069135189,0.000000000000,1.000000000000,0.142857142857,0.200000000000,0.193050509524
181,original_image_full_caption,original,full_caption,181,16,5,CAP-V2_037-TPL_02,positivos,181,SCAP-32D96D397FD7BD30-TPL_02,STR-32D96D397FD7BD30,TPL_02,false,base_pattern,grecas_modular,grecas escalonadas,horizontal,modular,repetitiva,7,3,V2_041,0.362483918667,0.309127748013,0.362483918667,-0.053356170654,0.000000000000,1.000000000000,0.142857142857,0.333333333333,0.220184187762
182,original_image_full_caption,original,full_caption,182,17,5,CAP-V2_037-TPL_03,positivos,182,SCAP-32D96D397FD7BD30-TPL_03,STR-32D96D397FD7BD30,TPL_03,false,base_pattern,grecas_modular,grecas escalonadas,horizontal,modular,repetitiva,7,2,V2_041,0.358077526093,0.313817858696,0.358077526093,-0.044259667397,0.000000000000,1.000000000000,0.142857142857,0.500000000000,0.173427656988
183,original_image_full_caption,original,full_caption,183,18,5,CAP-V2_037-TPL_04,positivos,183,SCAP-32D96D397FD7BD30-TPL_04,STR-32D96D397FD7BD30,TPL_04,false,base_pattern,grecas_modular,grecas escalonadas,horizontal,modular,repetitiva,7,4,V2_041,0.315348029137,0.293515056372,0.315348029137,-0.021832972765,0.000000000000,1.000000000000,0.142857142857,0.250000000000,0.205096621449
184,original_image_full_caption,original,full_caption,184,19,5,CAP-V2_037-TPL_05,positivos,184,SCAP-32D96D397FD7BD30-TPL_05,STR-32D96D397FD7BD30,TPL_05,false,base_pattern,grecas_modular,grecas escalonadas,horizontal,modular,repetitiva,7,4,V2_041,0.343853294849,0.331255078316,0.343853294849,-0.012598216534,0.000000000000,1.000000000000,0.142857142857,0.250000000000,0.205096621449
185,original_image_full_caption,original,full_caption,185,15,6,CAP-V2_038-TPL_01,positivos,185,SCAP-32D96D397FD7BD30-TPL_01,STR-32D96D397FD7BD30,TPL_01,true,base_pattern,grecas_modular,grecas escalonadas,horizontal,modular,repetitiva,7,6,V2_036,0.342315256596,0.315116167068,0.342315256596,-0.027199089527,0.000000000000,0.000000000000,0.000000000000,0.166666666667,0.097912925350
186,original_image_full_caption,original,full_caption,186,16,6,CAP-V2_038-TPL_02,positivos,186,SCAP-32D96D397FD7BD30-TPL_02,STR-32D96D397FD7BD30,TPL_02,false,base_pattern,grecas_modular,grecas escalonadas,horizontal,modular,repetitiva,7,4,V2_042,0.339255213737,0.298462390900,0.339255213737,-0.040792822838,0.000000000000,1.000000000000,0.142857142857,0.250000000000,0.118382792955
187,original_image_full_caption,original,full_caption,187,17,6,CAP-V2_038-TPL_03,positivos,187,SCAP-32D96D397FD7BD30-TPL_03,STR-32D96D397FD7BD30,TPL_03,false,base_pattern,grecas_modular,grecas escalonadas,horizontal,modular,repetitiva,7,3,V2_042,0.339950144291,0.311317265034,0.339950144291,-0.028632879257,0.000000000000,1.000000000000,0.142857142857,0.333333333333,0.137438166457
188,original_image_full_caption,original,full_caption,188,18,6,CAP-V2_038-TPL_04,positivos,188,SCAP-32D96D397FD7BD30-TPL_04,STR-32D96D397FD7BD30,TPL_04,false,base_pattern,grecas_modular,grecas escalonadas,horizontal,modular,repetitiva,7,5,V2_036,0.308556914330,0.281057089567,0.308556914330,-0.027499824762,0.000000000000,1.000000000000,0.142857142857,0.200000000000,0.106336681030
189,original_image_full_caption,original,full_caption,189,19,6,CAP-V2_038-TPL_05,positivos,189,SCAP-32D96D397FD7BD30-TPL_05,STR-32D96D397FD7BD30,TPL_05,false,base_pattern,grecas_modular,grecas escalonadas,horizontal,modular,repetitiva,7,3,V2_036,0.345556497574,0.334989130497,0.345556497574,-0.010567367077,0.000000000000,1.000000000000,0.142857142857,0.333333333333,0.137438166457
190,original_image_full_caption,original,full_caption,190,20,5,CAP-V2_039-TPL_01,positivos,190,SCAP-EFDC071AF166C8C3-TPL_01,STR-EFDC071AF166C8C3,TPL_01,true,base_pattern,grid_reticular,cuadrícula geométrica,bidireccional,reticular,repetitiva,7,5,V2_035,0.345578730106,0.307702660561,0.345578730106,-0.037876069546,0.000000000000,1.000000000000,0.142857142857,0.200000000000,0.106336681030
191,original_image_full_caption,original,full_caption,191,21,5,CAP-V2_039-TPL_02,positivos,191,SCAP-EFDC071AF166C8C3-TPL_02,STR-EFDC071AF166C8C3,TPL_02,false,base_pattern,grid_reticular,cuadrícula geométrica,bidireccional,reticular,repetitiva,7,6,V2_041,0.367114096880,0.299812614918,0.367114096880,-0.067301481962,0.000000000000,0.000000000000,0.000000000000,0.166666666667,0.097912925350
192,original_image_full_caption,original,full_caption,192,22,5,CAP-V2_039-TPL_03,positivos,192,SCAP-EFDC071AF166C8C3-TPL_03,STR-EFDC071AF166C8C3,TPL_03,false,base_pattern,grid_reticular,cuadrícula geométrica,bidireccional,reticular,repetitiva,7,6,V2_041,0.349497139454,0.286398410797,0.349497139454,-0.063098728657,0.000000000000,0.000000000000,0.000000000000,0.166666666667,0.097912925350
193,original_image_full_caption,original,full_caption,193,23,5,CAP-V2_039-TPL_04,positivos,193,SCAP-EFDC071AF166C8C3-TPL_04,STR-EFDC071AF166C8C3,TPL_04,false,base_pattern,grid_reticular,cuadrícula geométrica,bidireccional,reticular,repetitiva,7,4,V2_035,0.327196180820,0.290974676609,0.327196180820,-0.036221504211,0.000000000000,1.000000000000,0.142857142857,0.250000000000,0.118382792955
194,original_image_full_caption,original,full_caption,194,24,5,CAP-V2_039-TPL_05,positivos,194,SCAP-EFDC071AF166C8C3-TPL_05,STR-EFDC071AF166C8C3,TPL_05,false,base_pattern,grid_reticular,cuadrícula geométrica,bidireccional,reticular,repetitiva,7,6,V2_041,0.332142233849,0.296096175909,0.332142233849,-0.036046057940,0.000000000000,0.000000000000,0.000000000000,0.166666666667,0.097912925350
195,original_image_full_caption,original,full_caption,195,20,6,CAP-V2_040-TPL_01,positivos,195,SCAP-EFDC071AF166C8C3-TPL_01,STR-EFDC071AF166C8C3,TPL_01,true,base_pattern,grid_reticular,cuadrícula geométrica,bidireccional,reticular,repetitiva,7,4,V2_036,0.356099307537,0.310455888510,0.356099307537,-0.045643419027,0.000000000000,1.000000000000,0.142857142857,0.250000000000,0.118382792955
196,original_image_full_caption,original,full_caption,196,21,6,CAP-V2_040-TPL_02,positivos,196,SCAP-EFDC071AF166C8C3-TPL_02,STR-EFDC071AF166C8C3,TPL_02,false,base_pattern,grid_reticular,cuadrícula geométrica,bidireccional,reticular,repetitiva,7,4,V2_036,0.363233685493,0.298334956169,0.363233685493,-0.064898729324,0.000000000000,1.000000000000,0.142857142857,0.250000000000,0.118382792955
197,original_image_full_caption,original,full_caption,197,22,6,CAP-V2_040-TPL_03,positivos,197,SCAP-EFDC071AF166C8C3-TPL_03,STR-EFDC071AF166C8C3,TPL_03,false,base_pattern,grid_reticular,cuadrícula geométrica,bidireccional,reticular,repetitiva,7,4,V2_036,0.357087343931,0.304597675800,0.357087343931,-0.052489668131,0.000000000000,1.000000000000,0.142857142857,0.250000000000,0.118382792955
198,original_image_full_caption,original,full_caption,198,23,6,CAP-V2_040-TPL_04,positivos,198,SCAP-EFDC071AF166C8C3-TPL_04,STR-EFDC071AF166C8C3,TPL_04,false,base_pattern,grid_reticular,cuadrícula geométrica,bidireccional,reticular,repetitiva,7,2,V2_036,0.333421915770,0.296266466379,0.333421915770,-0.037155449390,0.000000000000,1.000000000000,0.142857142857,0.500000000000,0.260141485482
199,original_image_full_caption,original,full_caption,199,24,6,CAP-V2_040-TPL_05,positivos,199,SCAP-EFDC071AF166C8C3-TPL_05,STR-EFDC071AF166C8C3,TPL_05,false,base_pattern,grid_reticular,cuadrícula geométrica,bidireccional,reticular,repetitiva,7,4,V2_036,0.339996039867,0.305287539959,0.339996039867,-0.034708499908,0.000000000000,1.000000000000,0.142857142857,0.250000000000,0.201128814261
200,original_image_full_caption,original,full_caption,200,25,5,CAP-V2_041-TPL_01,positivos,200,SCAP-7193EBD1DE12399C-TPL_01,STR-7193EBD1DE12399C,TPL_01,true,base_pattern,mixed_asymmetric,motivos geométricos combinados,mixta,mixta,asimétrica,7,3,V2_035,0.346905827522,0.343252420425,0.346905827522,-0.003653407097,0.000000000000,1.000000000000,0.142857142857,0.333333333333,0.137438166457
201,original_image_full_caption,original,full_caption,201,26,5,CAP-V2_041-TPL_02,positivos,201,SCAP-7193EBD1DE12399C-TPL_02,STR-7193EBD1DE12399C,TPL_02,false,base_pattern,mixed_asymmetric,motivos geométricos combinados,mixta,mixta,asimétrica,7,1,V2_041,0.371758401394,0.371758401394,0.344664752483,0.027093648911,1.000000000000,1.000000000000,0.285714285714,1.000000000000,0.472716205302
202,original_image_full_caption,original,full_caption,202,27,5,CAP-V2_041-TPL_03,positivos,202,SCAP-7193EBD1DE12399C-TPL_03,STR-7193EBD1DE12399C,TPL_03,false,base_pattern,mixed_asymmetric,motivos geométricos combinados,mixta,mixta,asimétrica,7,1,V2_041,0.369208812714,0.369208812714,0.347621858120,0.021586954594,1.000000000000,1.000000000000,0.142857142857,1.000000000000,0.441047240841
203,original_image_full_caption,original,full_caption,203,28,5,CAP-V2_041-TPL_04,positivos,203,SCAP-7193EBD1DE12399C-TPL_04,STR-7193EBD1DE12399C,TPL_04,false,base_pattern,mixed_asymmetric,motivos geométricos combinados,mixta,mixta,asimétrica,7,2,V2_035,0.329245865345,0.327511787415,0.329245865345,-0.001734077930,0.000000000000,1.000000000000,0.142857142857,0.500000000000,0.252884736421
204,original_image_full_caption,original,full_caption,204,29,5,CAP-V2_041-TPL_05,positivos,204,SCAP-7193EBD1DE12399C-TPL_05,STR-7193EBD1DE12399C,TPL_05,false,base_pattern,mixed_asymmetric,motivos geométricos combinados,mixta,mixta,asimétrica,7,1,V2_041,0.351655900478,0.351655900478,0.346326768398,0.005329132080,1.000000000000,1.000000000000,0.142857142857,1.000000000000,0.361590161408
205,original_image_full_caption,original,full_caption,205,25,6,CAP-V2_042-TPL_01,positivos,205,SCAP-7193EBD1DE12399C-TPL_01,STR-7193EBD1DE12399C,TPL_01,true,base_pattern,mixed_asymmetric,motivos geométricos combinados,mixta,mixta,asimétrica,7,5,V2_036,0.355659663677,0.314505934715,0.355659663677,-0.041153728962,0.000000000000,1.000000000000,0.142857142857,0.200000000000,0.106336681030
206,original_image_full_caption,original,full_caption,206,26,6,CAP-V2_042-TPL_02,positivos,206,SCAP-7193EBD1DE12399C-TPL_02,STR-7193EBD1DE12399C,TPL_02,false,base_pattern,mixed_asymmetric,motivos geométricos combinados,mixta,mixta,asimétrica,7,2,V2_036,0.360900402069,0.337407648563,0.360900402069,-0.023492753506,0.000000000000,1.000000000000,0.142857142857,0.500000000000,0.335630757726
207,original_image_full_caption,original,full_caption,207,27,6,CAP-V2_042-TPL_03,positivos,207,SCAP-7193EBD1DE12399C-TPL_03,STR-7193EBD1DE12399C,TPL_03,false,base_pattern,mixed_asymmetric,motivos geométricos combinados,mixta,mixta,asimétrica,7,2,V2_036,0.358615159988,0.332669854164,0.358615159988,-0.025945305824,0.000000000000,1.000000000000,0.142857142857,0.500000000000,0.335630757726
208,original_image_full_caption,original,full_caption,208,28,6,CAP-V2_042-TPL_04,positivos,208,SCAP-7193EBD1DE12399C-TPL_04,STR-7193EBD1DE12399C,TPL_04,false,base_pattern,mixed_asymmetric,motivos geométricos combinados,mixta,mixta,asimétrica,7,2,V2_036,0.331621140242,0.298596739769,0.331621140242,-0.033024400473,0.000000000000,1.000000000000,0.142857142857,0.500000000000,0.252884736421
209,original_image_full_caption,original,full_caption,209,29,6,CAP-V2_042-TPL_05,positivos,209,SCAP-7193EBD1DE12399C-TPL_05,STR-7193EBD1DE12399C,TPL_05,false,base_pattern,mixed_asymmetric,motivos geométricos combinados,mixta,mixta,asimétrica,7,5,V2_036,0.352751404047,0.321452260017,0.352751404047,-0.031299144030,0.000000000000,1.000000000000,0.142857142857,0.200000000000,0.185793760463
210,original_image_full_caption,original,full_caption,210,30,0,CAP-V2_043-TPL_01,positivos,210,SCAP-DBE3E9729199A70D-TPL_01,STR-DBE3E9729199A70D,TPL_01,true,heldout_pattern,chevrons_diagonal,chevrones,diagonal,bandas,repetitiva,7,4,V2_011,0.357759714127,0.328270047903,0.357759714127,-0.029489666224,0.000000000000,1.000000000000,0.142857142857,0.250000000000,0.118382792955
211,original_image_full_caption,original,full_caption,211,31,0,CAP-V2_043-TPL_02,positivos,211,SCAP-DBE3E9729199A70D-TPL_02,STR-DBE3E9729199A70D,TPL_02,false,heldout_pattern,chevrons_diagonal,chevrones,diagonal,bandas,repetitiva,7,8,V2_011,0.323221743107,0.246839091182,0.323221743107,-0.076382651925,0.000000000000,0.000000000000,0.000000000000,0.125000000000,0.086713828494
212,original_image_full_caption,original,full_caption,212,32,0,CAP-V2_043-TPL_03,positivos,212,SCAP-DBE3E9729199A70D-TPL_03,STR-DBE3E9729199A70D,TPL_03,false,heldout_pattern,chevrons_diagonal,chevrones,diagonal,bandas,repetitiva,7,6,V2_026,0.328722029924,0.286456823349,0.328722029924,-0.042265206575,0.000000000000,0.000000000000,0.000000000000,0.166666666667,0.097912925350
213,original_image_full_caption,original,full_caption,213,33,0,CAP-V2_043-TPL_04,positivos,213,SCAP-DBE3E9729199A70D-TPL_04,STR-DBE3E9729199A70D,TPL_04,false,heldout_pattern,chevrons_diagonal,chevrones,diagonal,bandas,repetitiva,7,7,V2_011,0.322847068310,0.272754013538,0.322847068310,-0.050093054771,0.000000000000,0.000000000000,0.000000000000,0.142857142857,0.091625444305
214,original_image_full_caption,original,full_caption,214,34,0,CAP-V2_043-TPL_05,positivos,214,SCAP-DBE3E9729199A70D-TPL_05,STR-DBE3E9729199A70D,TPL_05,false,heldout_pattern,chevrons_diagonal,chevrones,diagonal,bandas,repetitiva,7,4,V2_011,0.345599234104,0.316234946251,0.345599234104,-0.029364287853,0.000000000000,1.000000000000,0.142857142857,0.250000000000,0.210008237260
215,original_image_full_caption,original,full_caption,215,30,1,CAP-V2_044-TPL_01,positivos,215,SCAP-DBE3E9729199A70D-TPL_01,STR-DBE3E9729199A70D,TPL_01,true,heldout_pattern,chevrons_diagonal,chevrones,diagonal,bandas,repetitiva,7,5,V2_012,0.365888476372,0.308489412069,0.365888476372,-0.057399064302,0.000000000000,1.000000000000,0.142857142857,0.200000000000,0.106336681030
