condition,query_index,caption_id,rank,image_row_index,image_id,score,is_relevant,image_split,image_pattern_id,image_palette_id
random,36,CAP-V2_008-TPL_02,54,10,V2_011,0.071680652114,false,id,diamonds_central,rojo_negro_crema
random,36,CAP-V2_008-TPL_02,55,31,V2_032,0.063026889022,false,ood_palette,bands_horizontal,morado_gris_rosa
random,36,CAP-V2_008-TPL_02,56,43,V2_044,0.049202136166,false,ood_pattern,chevrons_diagonal,azul_crema_marron
random,37,CAP-V2_008-TPL_03,1,8,V2_009,0.981641860845,false,id,bands_vertical,blanco_negro_gris
random,37,CAP-V2_008-TPL_03,2,26,V2_027,0.975794581360,false,id,mixed_asymmetric,azul_crema_marron
random,37,CAP-V2_008-TPL_03,3,29,V2_030,0.961160289915,false,id,mixed_asymmetric,multicolor_tierra
random,37,CAP-V2_008-TPL_03,4,12,V2_013,0.948754924822,false,id,diamonds_central,ocre_marron_negro
random,37,CAP-V2_008-TPL_03,5,11,V2_012,0.936098170559,false,id,diamonds_central,azul_crema_marron
random,37,CAP-V2_008-TPL_03,6,47,V2_048,0.868919738508,false,ood_pattern,circles_concentric,rojo_negro_crema
random,37,CAP-V2_008-TPL_03,7,1,V2_002,0.866149702992,false,id,bands_horizontal,azul_crema_marron
random,37,CAP-V2_008-TPL_03,8,54,V2_055,0.860018767439,false,ood_both,circles_concentric,verde_ocre_crema
random,37,CAP-V2_008-TPL_03,9,22,V2_023,0.857597917017,false,id,grid_reticular,ocre_marron_negro
random,37,CAP-V2_008-TPL_03,10,27,V2_028,0.854782508341,false,id,mixed_asymmetric,ocre_marron_negro
random,37,CAP-V2_008-TPL_03,11,23,V2_024,0.845680645464,false,id,grid_reticular,blanco_negro_gris
random,37,CAP-V2_008-TPL_03,12,55,V2_056,0.816512829280,false,ood_both,circles_concentric,morado_gris_rosa
random,37,CAP-V2_008-TPL_03,13,18,V2_019,0.798717556445,false,id,grecas_modular,blanco_negro_gris
random,37,CAP-V2_008-TPL_03,14,14,V2_015,0.789256073868,false,id,diamonds_central,multicolor_tierra
random,37,CAP-V2_008-TPL_03,15,52,V2_053,0.787749388090,false,ood_both,chevrons_diagonal,verde_ocre_crema
random,37,CAP-V2_008-TPL_03,16,46,V2_047,0.775652640188,false,ood_pattern,chevrons_diagonal,multicolor_tierra
random,37,CAP-V2_008-TPL_03,17,3,V2_004,0.772682429252,false,id,bands_horizontal,blanco_negro_gris
random,37,CAP-V2_008-TPL_03,18,20,V2_021,0.768832523286,false,id,grid_reticular,rojo_negro_crema
random,37,CAP-V2_008-TPL_03,19,53,V2_054,0.723341120153,false,ood_both,chevrons_diagonal,morado_gris_rosa
random,37,CAP-V2_008-TPL_03,20,15,V2_016,0.683447512548,false,id,grecas_modular,rojo_negro_crema
random,37,CAP-V2_008-TPL_03,21,34,V2_035,0.675831028772,false,ood_palette,diamonds_central,verde_ocre_crema
random,37,CAP-V2_008-TPL_03,22,6,V2_007,0.674480911667,false,id,bands_vertical,azul_crema_marron
random,37,CAP-V2_008-TPL_03,23,5,V2_006,0.671496027136,false,id,bands_vertical,rojo_negro_crema
random,37,CAP-V2_008-TPL_03,24,4,V2_005,0.666863585491,false,id,bands_horizontal,multicolor_tierra
random,37,CAP-V2_008-TPL_03,25,17,V2_018,0.665374096621,false,id,grecas_modular,ocre_marron_negro
random,37,CAP-V2_008-TPL_03,26,45,V2_046,0.639340732541,false,ood_pattern,chevrons_diagonal,blanco_negro_gris
random,37,CAP-V2_008-TPL_03,27,33,V2_034,0.595693732435,false,ood_palette,bands_vertical,morado_gris_rosa
random,37,CAP-V2_008-TPL_03,28,40,V2_041,0.595429582769,false,ood_palette,mixed_asymmetric,verde_ocre_crema
random,37,CAP-V2_008-TPL_03,29,51,V2_052,0.590475356359,false,ood_pattern,circles_concentric,multicolor_tierra
random,37,CAP-V2_008-TPL_03,30,2,V2_003,0.583775683531,false,id,bands_horizontal,ocre_marron_negro
random,37,CAP-V2_008-TPL_03,31,7,V2_008,0.581414891126,true,id,bands_vertical,ocre_marron_negro
random,37,CAP-V2_008-TPL_03,32,41,V2_042,0.576970269582,false,ood_palette,mixed_asymmetric,morado_gris_rosa
random,37,CAP-V2_008-TPL_03,33,9,V2_010,0.546259814563,false,id,bands_vertical,multicolor_tierra
random,37,CAP-V2_008-TPL_03,34,37,V2_038,0.540765937882,false,ood_palette,grecas_modular,morado_gris_rosa
random,37,CAP-V2_008-TPL_03,35,21,V2_022,0.511774956057,false,id,grid_reticular,azul_crema_marron
random,37,CAP-V2_008-TPL_03,36,16,V2_017,0.462691804874,false,id,grecas_modular,azul_crema_marron
random,37,CAP-V2_008-TPL_03,37,10,V2_011,0.453394343253,false,id,diamonds_central,rojo_negro_crema
random,37,CAP-V2_008-TPL_03,38,44,V2_045,0.356891898248,false,ood_pattern,chevrons_diagonal,ocre_marron_negro
random,37,CAP-V2_008-TPL_03,39,35,V2_036,0.329242538023,false,ood_palette,diamonds_central,morado_gris_rosa
random,37,CAP-V2_008-TPL_03,40,48,V2_049,0.260549082618,false,ood_pattern,circles_concentric,azul_crema_marron
random,37,CAP-V2_008-TPL_03,41,13,V2_014,0.222462273806,false,id,diamonds_central,blanco_negro_gris
random,37,CAP-V2_008-TPL_03,42,0,V2_001,0.215747238348,false,id,bands_horizontal,rojo_negro_crema
random,37,CAP-V2_008-TPL_03,43,25,V2_026,0.204864279044,false,id,mixed_asymmetric,rojo_negro_crema
random,37,CAP-V2_008-TPL_03,44,36,V2_037,0.198670445454,false,ood_palette,grecas_modular,verde_ocre_crema
random,37,CAP-V2_008-TPL_03,45,31,V2_032,0.156683934878,false,ood_palette,bands_horizontal,morado_gris_rosa
random,37,CAP-V2_008-TPL_03,46,49,V2_050,0.095269014948,false,ood_pattern,circles_concentric,ocre_marron_negro
random,37,CAP-V2_008-TPL_03,47,24,V2_025,0.091811097192,false,id,grid_reticular,multicolor_tierra
random,37,CAP-V2_008-TPL_03,48,30,V2_031,0.085909147061,false,ood_palette,bands_horizontal,verde_ocre_crema
random,37,CAP-V2_008-TPL_03,49,28,V2_029,0.074258293843,false,id,mixed_asymmetric,blanco_negro_gris
random,37,CAP-V2_008-TPL_03,50,19,V2_020,0.062769309195,false,id,grecas_modular,multicolor_tierra
random,37,CAP-V2_008-TPL_03,51,50,V2_051,0.050209557382,false,ood_pattern,circles_concentric,blanco_negro_gris
random,37,CAP-V2_008-TPL_03,52,43,V2_044,0.042511100299,false,ood_pattern,chevrons_diagonal,azul_crema_marron
random,37,CAP-V2_008-TPL_03,53,42,V2_043,0.038597958315,false,ood_pattern,chevrons_diagonal,rojo_negro_crema
random,37,CAP-V2_008-TPL_03,54,38,V2_039,0.034732171121,false,ood_palette,grid_reticular,verde_ocre_crema
random,37,CAP-V2_008-TPL_03,55,32,V2_033,0.026443826041,false,ood_palette,bands_vertical,verde_ocre_crema
random,37,CAP-V2_008-TPL_03,56,39,V2_040,0.015580750759,false,ood_palette,grid_reticular,morado_gris_rosa
random,38,CAP-V2_008-TPL_04,1,50,V2_051,0.980059750399,false,ood_pattern,circles_concentric,blanco_negro_gris
random,38,CAP-V2_008-TPL_04,2,37,V2_038,0.976227442460,false,ood_palette,grecas_modular,morado_gris_rosa
random,38,CAP-V2_008-TPL_04,3,28,V2_029,0.963986719768,false,id,mixed_asymmetric,blanco_negro_gris
random,38,CAP-V2_008-TPL_04,4,33,V2_034,0.960964217346,false,ood_palette,bands_vertical,morado_gris_rosa
random,38,CAP-V2_008-TPL_04,5,29,V2_030,0.950275984020,false,id,mixed_asymmetric,multicolor_tierra
random,38,CAP-V2_008-TPL_04,6,41,V2_042,0.926125633421,false,ood_palette,mixed_asymmetric,morado_gris_rosa
random,38,CAP-V2_008-TPL_04,7,0,V2_001,0.906606880506,false,id,bands_horizontal,rojo_negro_crema
random,38,CAP-V2_008-TPL_04,8,13,V2_014,0.877737800355,false,id,diamonds_central,blanco_negro_gris
random,38,CAP-V2_008-TPL_04,9,6,V2_007,0.869544096494,false,id,bands_vertical,azul_crema_marron
random,38,CAP-V2_008-TPL_04,10,47,V2_048,0.851315118975,false,ood_pattern,circles_concentric,rojo_negro_crema
random,38,CAP-V2_008-TPL_04,11,3,V2_004,0.802912765467,false,id,bands_horizontal,blanco_negro_gris
random,38,CAP-V2_008-TPL_04,12,27,V2_028,0.798333492935,false,id,mixed_asymmetric,ocre_marron_negro
random,38,CAP-V2_008-TPL_04,13,43,V2_044,0.784852578616,false,ood_pattern,chevrons_diagonal,azul_crema_marron
random,38,CAP-V2_008-TPL_04,14,20,V2_021,0.775361640346,false,id,grid_reticular,rojo_negro_crema
random,38,CAP-V2_008-TPL_04,15,12,V2_013,0.767316323245,false,id,diamonds_central,ocre_marron_negro
random,38,CAP-V2_008-TPL_04,16,49,V2_050,0.764550773154,false,ood_pattern,circles_concentric,ocre_marron_negro
random,38,CAP-V2_008-TPL_04,17,42,V2_043,0.718431498571,false,ood_pattern,chevrons_diagonal,rojo_negro_crema
random,38,CAP-V2_008-TPL_04,18,30,V2_031,0.677684981350,false,ood_palette,bands_horizontal,verde_ocre_crema
random,38,CAP-V2_008-TPL_04,19,21,V2_022,0.677559390653,false,id,grid_reticular,azul_crema_marron
random,38,CAP-V2_008-TPL_04,20,18,V2_019,0.671499192816,false,id,grecas_modular,blanco_negro_gris
random,38,CAP-V2_008-TPL_04,21,9,V2_010,0.642123954248,false,id,bands_vertical,multicolor_tierra
random,38,CAP-V2_008-TPL_04,22,1,V2_002,0.632338409733,false,id,bands_horizontal,azul_crema_marron
random,38,CAP-V2_008-TPL_04,23,22,V2_023,0.602576778034,false,id,grid_reticular,ocre_marron_negro
random,38,CAP-V2_008-TPL_04,24,15,V2_016,0.588298700810,false,id,grecas_modular,rojo_negro_crema
random,38,CAP-V2_008-TPL_04,25,34,V2_035,0.576610002176,false,ood_palette,diamonds_central,verde_ocre_crema
random,38,CAP-V2_008-TPL_04,26,7,V2_008,0.551393979274,true,id,bands_vertical,ocre_marron_negro
random,38,CAP-V2_008-TPL_04,27,10,V2_011,0.538606925720,false,id,diamonds_central,rojo_negro_crema
random,38,CAP-V2_008-TPL_04,28,48,V2_049,0.531369205477,false,ood_pattern,circles_concentric,azul_crema_marron
random,38,CAP-V2_008-TPL_04,29,52,V2_053,0.526497166841,false,ood_both,chevrons_diagonal,verde_ocre_crema
random,38,CAP-V2_008-TPL_04,30,11,V2_012,0.479762676344,false,id,diamonds_central,azul_crema_marron
random,38,CAP-V2_008-TPL_04,31,14,V2_015,0.464529785154,false,id,diamonds_central,multicolor_tierra
random,38,CAP-V2_008-TPL_04,32,8,V2_009,0.460226926283,false,id,bands_vertical,blanco_negro_gris
random,38,CAP-V2_008-TPL_04,33,23,V2_024,0.447751745165,false,id,grid_reticular,blanco_negro_gris
random,38,CAP-V2_008-TPL_04,34,44,V2_045,0.433243256089,false,ood_pattern,chevrons_diagonal,ocre_marron_negro
random,38,CAP-V2_008-TPL_04,35,38,V2_039,0.423057288301,false,ood_palette,grid_reticular,verde_ocre_crema
random,38,CAP-V2_008-TPL_04,36,51,V2_052,0.412332188573,false,ood_pattern,circles_concentric,multicolor_tierra
random,38,CAP-V2_008-TPL_04,37,19,V2_020,0.407665790042,false,id,grecas_modular,multicolor_tierra
random,38,CAP-V2_008-TPL_04,38,17,V2_018,0.390242759714,false,id,grecas_modular,ocre_marron_negro
random,38,CAP-V2_008-TPL_04,39,5,V2_006,0.379467017648,false,id,bands_vertical,rojo_negro_crema
random,38,CAP-V2_008-TPL_04,40,25,V2_026,0.317607372602,false,id,mixed_asymmetric,rojo_negro_crema
random,38,CAP-V2_008-TPL_04,41,35,V2_036,0.303531610537,false,ood_palette,diamonds_central,morado_gris_rosa
random,38,CAP-V2_008-TPL_04,42,54,V2_055,0.275287883990,false,ood_both,circles_concentric,verde_ocre_crema
random,38,CAP-V2_008-TPL_04,43,16,V2_017,0.274847895305,false,id,grecas_modular,azul_crema_marron
random,38,CAP-V2_008-TPL_04,44,26,V2_027,0.239447222620,false,id,mixed_asymmetric,azul_crema_marron
random,38,CAP-V2_008-TPL_04,45,36,V2_037,0.237215475076,false,ood_palette,grecas_modular,verde_ocre_crema
random,38,CAP-V2_008-TPL_04,46,45,V2_046,0.193425823977,false,ood_pattern,chevrons_diagonal,blanco_negro_gris
random,38,CAP-V2_008-TPL_04,47,55,V2_056,0.184473794386,false,ood_both,circles_concentric,morado_gris_rosa
random,38,CAP-V2_008-TPL_04,48,32,V2_033,0.182769132927,false,ood_palette,bands_vertical,verde_ocre_crema
random,38,CAP-V2_008-TPL_04,49,31,V2_032,0.178460230958,false,ood_palette,bands_horizontal,morado_gris_rosa
random,38,CAP-V2_008-TPL_04,50,2,V2_003,0.170251793207,false,id,bands_horizontal,ocre_marron_negro
random,38,CAP-V2_008-TPL_04,51,4,V2_005,0.157126835070,false,id,bands_horizontal,multicolor_tierra
random,38,CAP-V2_008-TPL_04,52,24,V2_025,0.095116016072,false,id,grid_reticular,multicolor_tierra
random,38,CAP-V2_008-TPL_04,53,39,V2_040,0.084227197376,false,ood_palette,grid_reticular,morado_gris_rosa
random,38,CAP-V2_008-TPL_04,54,53,V2_054,0.074670418119,false,ood_both,chevrons_diagonal,morado_gris_rosa
random,38,CAP-V2_008-TPL_04,55,40,V2_041,0.009560077229,false,ood_palette,mixed_asymmetric,verde_ocre_crema
random,38,CAP-V2_008-TPL_04,56,46,V2_047,0.009209064251,false,ood_pattern,chevrons_diagonal,multicolor_tierra
random,39,CAP-V2_008-TPL_05,1,21,V2_022,0.976231444466,false,id,grid_reticular,azul_crema_marron
random,39,CAP-V2_008-TPL_05,2,41,V2_042,0.971443087135,false,ood_palette,mixed_asymmetric,morado_gris_rosa
random,39,CAP-V2_008-TPL_05,3,16,V2_017,0.963323540397,false,id,grecas_modular,azul_crema_marron
random,39,CAP-V2_008-TPL_05,4,8,V2_009,0.922174143601,false,id,bands_vertical,blanco_negro_gris
random,39,CAP-V2_008-TPL_05,5,39,V2_040,0.883489411911,false,ood_palette,grid_reticular,morado_gris_rosa
random,39,CAP-V2_008-TPL_05,6,0,V2_001,0.858690982394,false,id,bands_horizontal,rojo_negro_crema
random,39,CAP-V2_008-TPL_05,7,29,V2_030,0.844384081580,false,id,mixed_asymmetric,multicolor_tierra
random,39,CAP-V2_008-TPL_05,8,20,V2_021,0.833815344066,false,id,grid_reticular,rojo_negro_crema
random,39,CAP-V2_008-TPL_05,9,12,V2_013,0.823960837476,false,id,diamonds_central,ocre_marron_negro
random,39,CAP-V2_008-TPL_05,10,18,V2_019,0.810926756618,false,id,grecas_modular,blanco_negro_gris
random,39,CAP-V2_008-TPL_05,11,3,V2_004,0.795511155543,false,id,bands_horizontal,blanco_negro_gris
random,39,CAP-V2_008-TPL_05,12,1,V2_002,0.791307922155,false,id,bands_horizontal,azul_crema_marron
random,39,CAP-V2_008-TPL_05,13,4,V2_005,0.791255577098,false,id,bands_horizontal,multicolor_tierra
random,39,CAP-V2_008-TPL_05,14,13,V2_014,0.774660305435,false,id,diamonds_central,blanco_negro_gris
random,39,CAP-V2_008-TPL_05,15,40,V2_041,0.764147559471,false,ood_palette,mixed_asymmetric,verde_ocre_crema
random,39,CAP-V2_008-TPL_05,16,52,V2_053,0.760124557140,false,ood_both,chevrons_diagonal,verde_ocre_crema
random,39,CAP-V2_008-TPL_05,17,19,V2_020,0.758300667300,false,id,grecas_modular,multicolor_tierra
random,39,CAP-V2_008-TPL_05,18,50,V2_051,0.714890850028,false,ood_pattern,circles_concentric,blanco_negro_gris
random,39,CAP-V2_008-TPL_05,19,55,V2_056,0.693523881560,false,ood_both,circles_concentric,morado_gris_rosa
random,39,CAP-V2_008-TPL_05,20,46,V2_047,0.684427038230,false,ood_pattern,chevrons_diagonal,multicolor_tierra
random,39,CAP-V2_008-TPL_05,21,2,V2_003,0.667562995107,false,id,bands_horizontal,ocre_marron_negro
random,39,CAP-V2_008-TPL_05,22,22,V2_023,0.661959806572,false,id,grid_reticular,ocre_marron_negro
random,39,CAP-V2_008-TPL_05,23,35,V2_036,0.657211414837,false,ood_palette,diamonds_central,morado_gris_rosa
random,39,CAP-V2_008-TPL_05,24,36,V2_037,0.583008608839,false,ood_palette,grecas_modular,verde_ocre_crema
random,39,CAP-V2_008-TPL_05,25,53,V2_054,0.568553759519,false,ood_both,chevrons_diagonal,morado_gris_rosa
random,39,CAP-V2_008-TPL_05,26,47,V2_048,0.562405898606,false,ood_pattern,circles_concentric,rojo_negro_crema
random,39,CAP-V2_008-TPL_05,27,15,V2_016,0.558878453401,false,id,grecas_modular,rojo_negro_crema
random,39,CAP-V2_008-TPL_05,28,23,V2_024,0.539832021360,false,id,grid_reticular,blanco_negro_gris
random,39,CAP-V2_008-TPL_05,29,37,V2_038,0.529157609984,false,ood_palette,grecas_modular,morado_gris_rosa
random,39,CAP-V2_008-TPL_05,30,31,V2_032,0.520499430564,false,ood_palette,bands_horizontal,morado_gris_rosa
random,39,CAP-V2_008-TPL_05,31,11,V2_012,0.488870982065,false,id,diamonds_central,azul_crema_marron
random,39,CAP-V2_008-TPL_05,32,14,V2_015,0.480414050364,false,id,diamonds_central,multicolor_tierra
random,39,CAP-V2_008-TPL_05,33,25,V2_026,0.441282029405,false,id,mixed_asymmetric,rojo_negro_crema
random,39,CAP-V2_008-TPL_05,34,30,V2_031,0.411927933322,false,ood_palette,bands_horizontal,verde_ocre_crema
random,39,CAP-V2_008-TPL_05,35,44,V2_045,0.386323598763,false,ood_pattern,chevrons_diagonal,ocre_marron_negro
random,39,CAP-V2_008-TPL_05,36,7,V2_008,0.367563909608,true,id,bands_vertical,ocre_marron_negro
random,39,CAP-V2_008-TPL_05,37,10,V2_011,0.366321073062,false,id,diamonds_central,rojo_negro_crema
random,39,CAP-V2_008-TPL_05,38,49,V2_050,0.339167445572,false,ood_pattern,circles_concentric,ocre_marron_negro
random,39,CAP-V2_008-TPL_05,39,5,V2_006,0.328436293247,false,id,bands_vertical,rojo_negro_crema
random,39,CAP-V2_008-TPL_05,40,33,V2_034,0.302713661905,false,ood_palette,bands_vertical,morado_gris_rosa
random,39,CAP-V2_008-TPL_05,41,42,V2_043,0.299223364731,false,ood_pattern,chevrons_diagonal,rojo_negro_crema
random,39,CAP-V2_008-TPL_05,42,26,V2_027,0.217083865634,false,id,mixed_asymmetric,azul_crema_marron
random,39,CAP-V2_008-TPL_05,43,9,V2_010,0.211332991985,false,id,bands_vertical,multicolor_tierra
random,39,CAP-V2_008-TPL_05,44,45,V2_046,0.201516676040,false,ood_pattern,chevrons_diagonal,blanco_negro_gris
random,39,CAP-V2_008-TPL_05,45,28,V2_029,0.199039437649,false,id,mixed_asymmetric,blanco_negro_gris
random,39,CAP-V2_008-TPL_05,46,24,V2_025,0.194849684543,false,id,grid_reticular,multicolor_tierra
random,39,CAP-V2_008-TPL_05,47,32,V2_033,0.169130239298,false,ood_palette,bands_vertical,verde_ocre_crema
random,39,CAP-V2_008-TPL_05,48,6,V2_007,0.141102679937,false,id,bands_vertical,azul_crema_marron
random,39,CAP-V2_008-TPL_05,49,27,V2_028,0.108881041316,false,id,mixed_asymmetric,ocre_marron_negro
random,39,CAP-V2_008-TPL_05,50,51,V2_052,0.103943472797,false,ood_pattern,circles_concentric,multicolor_tierra
random,39,CAP-V2_008-TPL_05,51,54,V2_055,0.085707885794,false,ood_both,circles_concentric,verde_ocre_crema
random,39,CAP-V2_008-TPL_05,52,48,V2_049,0.076807477991,false,ood_pattern,circles_concentric,azul_crema_marron
random,39,CAP-V2_008-TPL_05,53,34,V2_035,0.072780380477,false,ood_palette,diamonds_central,verde_ocre_crema
random,39,CAP-V2_008-TPL_05,54,17,V2_018,0.037581341016,false,id,grecas_modular,ocre_marron_negro
random,39,CAP-V2_008-TPL_05,55,43,V2_044,0.016192267659,false,ood_pattern,chevrons_diagonal,azul_crema_marron
random,39,CAP-V2_008-TPL_05,56,38,V2_039,0.013287979822,false,ood_palette,grid_reticular,verde_ocre_crema
random,40,CAP-V2_009-TPL_01,1,52,V2_053,0.990611157227,false,ood_both,chevrons_diagonal,verde_ocre_crema
random,40,CAP-V2_009-TPL_01,2,4,V2_005,0.981760137049,false,id,bands_horizontal,multicolor_tierra
random,40,CAP-V2_009-TPL_01,3,38,V2_039,0.974499924976,false,ood_palette,grid_reticular,verde_ocre_crema
random,40,CAP-V2_009-TPL_01,4,14,V2_015,0.971840657283,false,id,diamonds_central,multicolor_tierra
random,40,CAP-V2_009-TPL_01,5,39,V2_040,0.970167457141,false,ood_palette,grid_reticular,morado_gris_rosa
random,40,CAP-V2_009-TPL_01,6,21,V2_022,0.962881759746,false,id,grid_reticular,azul_crema_marron
random,40,CAP-V2_009-TPL_01,7,50,V2_051,0.946860726428,false,ood_pattern,circles_concentric,blanco_negro_gris
random,40,CAP-V2_009-TPL_01,8,2,V2_003,0.925552066925,false,id,bands_horizontal,ocre_marron_negro
random,40,CAP-V2_009-TPL_01,9,55,V2_056,0.913872846063,false,ood_both,circles_concentric,morado_gris_rosa
random,40,CAP-V2_009-TPL_01,10,13,V2_014,0.886624115850,false,id,diamonds_central,blanco_negro_gris
random,40,CAP-V2_009-TPL_01,11,6,V2_007,0.885761912398,false,id,bands_vertical,azul_crema_marron
random,40,CAP-V2_009-TPL_01,12,24,V2_025,0.846446284423,false,id,grid_reticular,multicolor_tierra
random,40,CAP-V2_009-TPL_01,13,54,V2_055,0.841685547066,false,ood_both,circles_concentric,verde_ocre_crema
random,40,CAP-V2_009-TPL_01,14,23,V2_024,0.830142235778,false,id,grid_reticular,blanco_negro_gris
random,40,CAP-V2_009-TPL_01,15,7,V2_008,0.821788065115,false,id,bands_vertical,ocre_marron_negro
random,40,CAP-V2_009-TPL_01,16,16,V2_017,0.791696452699,false,id,grecas_modular,azul_crema_marron
random,40,CAP-V2_009-TPL_01,17,18,V2_019,0.772336055058,false,id,grecas_modular,blanco_negro_gris
random,40,CAP-V2_009-TPL_01,18,51,V2_052,0.767490631246,false,ood_pattern,circles_concentric,multicolor_tierra
random,40,CAP-V2_009-TPL_01,19,1,V2_002,0.758599314660,false,id,bands_horizontal,azul_crema_marron
random,40,CAP-V2_009-TPL_01,20,29,V2_030,0.749845526690,false,id,mixed_asymmetric,multicolor_tierra
random,40,CAP-V2_009-TPL_01,21,25,V2_026,0.729465719590,false,id,mixed_asymmetric,rojo_negro_crema
random,40,CAP-V2_009-TPL_01,22,33,V2_034,0.728287025031,false,ood_palette,bands_vertical,morado_gris_rosa
random,40,CAP-V2_009-TPL_01,23,8,V2_009,0.726028125790,true,id,bands_vertical,blanco_negro_gris
random,40,CAP-V2_009-TPL_01,24,3,V2_004,0.714400524750,false,id,bands_horizontal,blanco_negro_gris
random,40,CAP-V2_009-TPL_01,25,9,V2_010,0.707278183194,false,id,bands_vertical,multicolor_tierra
random,40,CAP-V2_009-TPL_01,26,26,V2_027,0.703596160521,false,id,mixed_asymmetric,azul_crema_marron
random,40,CAP-V2_009-TPL_01,27,11,V2_012,0.664692992937,false,id,diamonds_central,azul_crema_marron
random,40,CAP-V2_009-TPL_01,28,44,V2_045,0.662846874954,false,ood_pattern,chevrons_diagonal,ocre_marron_negro
random,40,CAP-V2_009-TPL_01,29,47,V2_048,0.653827383381,false,ood_pattern,circles_concentric,rojo_negro_crema
random,40,CAP-V2_009-TPL_01,30,5,V2_006,0.643844223089,false,id,bands_vertical,rojo_negro_crema
random,40,CAP-V2_009-TPL_01,31,28,V2_029,0.629042967503,false,id,mixed_asymmetric,blanco_negro_gris
random,40,CAP-V2_009-TPL_01,32,40,V2_041,0.604589669420,false,ood_palette,mixed_asymmetric,verde_ocre_crema
random,40,CAP-V2_009-TPL_01,33,43,V2_044,0.572651961995,false,ood_pattern,chevrons_diagonal,azul_crema_marron
random,40,CAP-V2_009-TPL_01,34,41,V2_042,0.503034899804,false,ood_palette,mixed_asymmetric,morado_gris_rosa
random,40,CAP-V2_009-TPL_01,35,10,V2_011,0.500235317573,false,id,diamonds_central,rojo_negro_crema
random,40,CAP-V2_009-TPL_01,36,17,V2_018,0.498049455140,false,id,grecas_modular,ocre_marron_negro
random,40,CAP-V2_009-TPL_01,37,12,V2_013,0.496819978481,false,id,diamonds_central,ocre_marron_negro
random,40,CAP-V2_009-TPL_01,38,49,V2_050,0.494619365341,false,ood_pattern,circles_concentric,ocre_marron_negro
random,40,CAP-V2_009-TPL_01,39,27,V2_028,0.494261149588,false,id,mixed_asymmetric,ocre_marron_negro
random,40,CAP-V2_009-TPL_01,40,20,V2_021,0.445792048781,false,id,grid_reticular,rojo_negro_crema
random,40,CAP-V2_009-TPL_01,41,42,V2_043,0.408352874433,false,ood_pattern,chevrons_diagonal,rojo_negro_crema
random,40,CAP-V2_009-TPL_01,42,35,V2_036,0.372246261408,false,ood_palette,diamonds_central,morado_gris_rosa
random,40,CAP-V2_009-TPL_01,43,22,V2_023,0.369132741272,false,id,grid_reticular,ocre_marron_negro
random,40,CAP-V2_009-TPL_01,44,36,V2_037,0.351656104549,false,ood_palette,grecas_modular,verde_ocre_crema
random,40,CAP-V2_009-TPL_01,45,45,V2_046,0.350260973459,false,ood_pattern,chevrons_diagonal,blanco_negro_gris
random,40,CAP-V2_009-TPL_01,46,37,V2_038,0.315981663760,false,ood_palette,grecas_modular,morado_gris_rosa
random,40,CAP-V2_009-TPL_01,47,0,V2_001,0.306001340728,false,id,bands_horizontal,rojo_negro_crema
random,40,CAP-V2_009-TPL_01,48,32,V2_033,0.295401988461,false,ood_palette,bands_vertical,verde_ocre_crema
random,40,CAP-V2_009-TPL_01,49,34,V2_035,0.288294771444,false,ood_palette,diamonds_central,verde_ocre_crema
random,40,CAP-V2_009-TPL_01,50,48,V2_049,0.271848799011,false,ood_pattern,circles_concentric,azul_crema_marron
random,40,CAP-V2_009-TPL_01,51,19,V2_020,0.262138696498,false,id,grecas_modular,multicolor_tierra
random,40,CAP-V2_009-TPL_01,52,53,V2_054,0.182977881779,false,ood_both,chevrons_diagonal,morado_gris_rosa
random,40,CAP-V2_009-TPL_01,53,31,V2_032,0.158761141372,false,ood_palette,bands_horizontal,morado_gris_rosa
random,40,CAP-V2_009-TPL_01,54,15,V2_016,0.152861586774,false,id,grecas_modular,rojo_negro_crema
random,40,CAP-V2_009-TPL_01,55,30,V2_031,0.063888957698,false,ood_palette,bands_horizontal,verde_ocre_crema
random,40,CAP-V2_009-TPL_01,56,46,V2_047,0.059022382878,false,ood_pattern,chevrons_diagonal,multicolor_tierra
random,41,CAP-V2_009-TPL_02,1,3,V2_004,0.993438473552,false,id,bands_horizontal,blanco_negro_gris
random,41,CAP-V2_009-TPL_02,2,4,V2_005,0.989685534041,false,id,bands_horizontal,multicolor_tierra
random,41,CAP-V2_009-TPL_02,3,38,V2_039,0.959113891462,false,ood_palette,grid_reticular,verde_ocre_crema
random,41,CAP-V2_009-TPL_02,4,16,V2_017,0.934279691663,false,id,grecas_modular,azul_crema_marron
random,41,CAP-V2_009-TPL_02,5,44,V2_045,0.905174074903,false,ood_pattern,chevrons_diagonal,ocre_marron_negro
random,41,CAP-V2_009-TPL_02,6,8,V2_009,0.896416265429,true,id,bands_vertical,blanco_negro_gris
random,41,CAP-V2_009-TPL_02,7,26,V2_027,0.873611963585,false,id,mixed_asymmetric,azul_crema_marron
random,41,CAP-V2_009-TPL_02,8,51,V2_052,0.847495516738,false,ood_pattern,circles_concentric,multicolor_tierra
random,41,CAP-V2_009-TPL_02,9,10,V2_011,0.837754524827,false,id,diamonds_central,rojo_negro_crema
random,41,CAP-V2_009-TPL_02,10,18,V2_019,0.819549762471,false,id,grecas_modular,blanco_negro_gris
random,41,CAP-V2_009-TPL_02,11,13,V2_014,0.798819172750,false,id,diamonds_central,blanco_negro_gris
